timestamp,flight_id,angle_roll_est,angle_pitch_est,angle_roll,angle_pitch,angle_yaw,gyro_rate_roll,gyro_rate_pitch,gyro_rate_yaw,acc_x,acc_y,acc_z,tau_x,tau_y,tau_z,error_phi,error_theta,input_roll,input_pitch,input_yaw,motor_1,motor_2,motor_3,motor_4,altura,flight_mode,device_id,roll,pitch,yaw
2025-09-07T23:14:02.812000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,-0.03,0.14,0.07,0.04,0,-0.21,-0.17,0.06,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.07,0.04,0
2025-09-07T23:14:02.830000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,-0.02,0.14,0.14,0.24,0,-0.12,-0.14,0.09,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.14,0.24,0
2025-09-07T23:14:02.850000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,-0.02,0.14,0.07,0.01,0,-0.12,-0.12,0.03,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.07,0.01,0
2025-09-07T23:14:02.881000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,-0.01,0.14,0.07,0.22,0,-0.14,-0.12,0.06,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.07,0.22,0
2025-09-07T23:14:02.895000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,-0.01,0.14,-0.01,0.06,0,-0.18,-0.09,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.01,0.06,0
2025-09-07T23:14:02.921000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,-0.02,0.14,-0.18,0.11,0,-0.15,-0.15,0.08,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.18,0.11,0
2025-09-07T23:14:02.942000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,-0.02,0.13,0.01,0.15,0,-0.17,-0.12,0.05,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.01,0.15,0
2025-09-07T23:14:02.977000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,-0.03,0.14,-0.15,0.14,0,-0.15,-0.11,0.06,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.15,0.14,0
2025-09-07T23:14:02.981000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,-0.03,0.14,-0.03,0.15,0,-0.18,-0.14,0.03,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.03,0.15,0
2025-09-07T23:14:03.002000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,-0.03,0.13,0.15,0.06,0,-0.17,-0.12,0.03,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.15,0.06,0
2025-09-07T23:14:03.023000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,-0.02,0.13,-0.01,0.12,0,-0.18,-0.12,0.05,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.01,0.12,0
2025-09-07T23:14:03.049000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,-0.01,0.13,0.19,0.15,0,-0.15,-0.11,0.03,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.19,0.15,0
2025-09-07T23:14:03.066000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,0,0.13,0.06,0.07,0,-0.17,-0.11,0.02,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.06,0.07,0
2025-09-07T23:14:03.087000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,0.01,0.13,0.03,0.03,0,-0.2,-0.15,0.05,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.03,0.03,0
2025-09-07T23:14:03.111000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,0.01,0.13,0.1,0.24,0,-0.15,-0.14,0.05,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.1,0.24,0
2025-09-07T23:14:03.133000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,0,0.13,-0.18,0.1,0,-0.21,-0.09,0.02,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.18,0.1,0
2025-09-07T23:14:03.152000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,0,0.14,-0.01,0.32,0,-0.18,-0.11,0.05,-0.01,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.01,0.32,0
2025-09-07T23:14:03.176000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,-0.02,0.14,-0.08,0.08,0,-0.15,-0.11,-0.02,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.08,0.08,0
2025-09-07T23:14:03.194000Z,e0e9a794-faf8-46f6-ac9b-5069125815a3,-0.01,0.14,-0.08,0.24,0,-0.14,-0.14,0.08,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.08,0.24,0
