timestamp,flight_id,angle_roll_est,angle_pitch_est,angle_roll,angle_pitch,angle_yaw,gyro_rate_roll,gyro_rate_pitch,gyro_rate_yaw,acc_x,acc_y,acc_z,tau_x,tau_y,tau_z,error_phi,error_theta,input_roll,input_pitch,input_yaw,motor_1,motor_2,motor_3,motor_4,altura,flight_mode,device_id,roll,pitch,yaw
2025-09-07T23:23:35.166000Z,69c5bdab-85e2-409f-862e-d8332794d2fa,-0.02,0.16,-0.19,0.22,0,-0.2,-0.02,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.19,0.22,0
2025-09-07T23:23:35.190000Z,69c5bdab-85e2-409f-862e-d8332794d2fa,-0.03,0.17,-0.01,0.17,0,-0.2,-0.09,0.06,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.01,0.17,0
2025-09-07T23:23:35.207000Z,69c5bdab-85e2-409f-862e-d8332794d2fa,-0.03,0.17,0.04,0.25,0,-0.14,-0.09,0.08,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.04,0.25,0
2025-09-07T23:23:35.226000Z,69c5bdab-85e2-409f-862e-d8332794d2fa,-0.02,0.18,0.08,0.18,0,-0.08,-0.2,0.09,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.08,0.18,0
2025-09-07T23:23:35.247000Z,69c5bdab-85e2-409f-862e-d8332794d2fa,-0.01,0.17,0.04,0.3,0,-0.18,-0.23,0.08,-0.01,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.04,0.3,0
2025-09-07T23:23:35.267000Z,69c5bdab-85e2-409f-862e-d8332794d2fa,-0.01,0.17,0.03,0.06,0,-0.23,-0.2,0.09,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.03,0.06,0
2025-09-07T23:23:35.290000Z,69c5bdab-85e2-409f-862e-d8332794d2fa,0,0.16,0.07,0.11,0,-0.08,-0.02,0.06,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.07,0.11,0
2025-09-07T23:23:35.311000Z,69c5bdab-85e2-409f-862e-d8332794d2fa,0,0.16,0.1,0.07,0,-0.31,-0.12,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.1,0.07,0
2025-09-07T23:23:35.333000Z,69c5bdab-85e2-409f-862e-d8332794d2fa,0.01,0.16,-0.01,0.03,0,-0.35,-0.37,0.03,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.01,0.03,0
2025-09-07T23:23:35.355000Z,69c5bdab-85e2-409f-862e-d8332794d2fa,-0.01,0.13,-0.17,-0.11,0,-0.2,-0.03,0.05,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.17,-0.11,0
2025-09-07T23:23:35.376000Z,69c5bdab-85e2-409f-862e-d8332794d2fa,-0.01,0.14,-0.12,0.3,0,0.02,0.12,0.11,-0.01,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.12,0.3,0
2025-09-07T23:23:35.400000Z,69c5bdab-85e2-409f-862e-d8332794d2fa,-0.01,0.16,-0.01,0.42,0,-0.2,-0.18,0.06,-0.01,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.01,0.42,0
2025-09-07T23:23:35.425000Z,69c5bdab-85e2-409f-862e-d8332794d2fa,-0.03,0.16,-0.22,0.03,0,-0.21,-0.2,0.03,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.22,0.03,0
2025-09-07T23:23:35.449000Z,69c5bdab-85e2-409f-862e-d8332794d2fa,-0.04,0.15,-0.25,0.04,0,-0.17,0.05,0.03,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.25,0.04,0
2025-09-07T23:23:35.463000Z,69c5bdab-85e2-409f-862e-d8332794d2fa,-0.03,0.16,0.28,0.21,0,-0.2,-0.08,0.06,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.28,0.21,0
2025-09-07T23:23:35.483000Z,69c5bdab-85e2-409f-862e-d8332794d2fa,-0.02,0.15,0.03,0.1,0,-0.18,-0.15,0.03,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.03,0.1,0
2025-09-07T23:23:35.517000Z,69c5bdab-85e2-409f-862e-d8332794d2fa,-0.02,0.15,0,0.19,0,-0.14,-0.18,0.06,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0.19,0
2025-09-07T23:23:35.534000Z,69c5bdab-85e2-409f-862e-d8332794d2fa,-0.02,0.15,0.1,0.14,0,-0.2,-0.15,0.05,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.1,0.14,0
2025-09-07T23:23:35.547000Z,69c5bdab-85e2-409f-862e-d8332794d2fa,-0.01,0.15,0.15,0.17,0,-0.15,-0.12,0.06,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.15,0.17,0
2025-09-07T23:23:35.564000Z,69c5bdab-85e2-409f-862e-d8332794d2fa,-0.01,0.15,0.03,0.13,0,-0.15,-0.11,0.05,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.03,0.13,0
2025-09-07T23:23:35.585000Z,69c5bdab-85e2-409f-862e-d8332794d2fa,0,0.15,-0.11,0.07,0,-0.17,-0.08,0.06,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.11,0.07,0
2025-09-07T23:23:35.605000Z,69c5bdab-85e2-409f-862e-d8332794d2fa,0,0.15,0.08,0.26,0,-0.18,-0.08,0.06,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.08,0.26,0
2025-09-07T23:23:35.629000Z,69c5bdab-85e2-409f-862e-d8332794d2fa,-0.01,0.15,-0.11,0.03,0,-0.18,-0.09,-0.02,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.11,0.03,0
2025-09-07T23:23:35.650000Z,69c5bdab-85e2-409f-862e-d8332794d2fa,-0.01,0.16,-0.01,0.28,0,-0.2,-0.14,0.09,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.01,0.28,0
2025-09-07T23:23:35.668000Z,69c5bdab-85e2-409f-862e-d8332794d2fa,-0.01,0.15,0.08,0.07,0,-0.23,-0.17,0.03,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.08,0.07,0
2025-09-07T23:23:35.692000Z,69c5bdab-85e2-409f-862e-d8332794d2fa,-0.01,0.16,-0.12,0.22,0,-0.17,-0.2,0.05,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.12,0.22,0
2025-09-07T23:23:35.711000Z,69c5bdab-85e2-409f-862e-d8332794d2fa,-0.01,0.15,0.01,0.04,0,-0.18,-0.18,0.02,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0.01,0.04,0
2025-09-07T23:23:35.742000Z,69c5bdab-85e2-409f-862e-d8332794d2fa,-0.01,0.15,-0.06,0.11,0,-0.15,-0.2,0.08,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,-0.06,0.11,0
