timestamp,flight_id,angle_roll_est,angle_pitch_est,angle_roll,angle_pitch,angle_yaw,gyro_rate_roll,gyro_rate_pitch,gyro_rate_yaw,acc_x,acc_y,acc_z,tau_x,tau_y,tau_z,error_phi,error_theta,input_roll,input_pitch,input_yaw,input_throttle,motor_1,motor_2,motor_3,motor_4,altura,flight_mode,device_id,roll,pitch,yaw
"2025-09-07T23:27:50.491000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.03","0.17","0.15","0.25","0","-0.2","-0.14","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.15","0.25","0"
"2025-09-07T23:27:50.497000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.17","0.14","0.08","0","-0.18","-0.17","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.14","0.08","0"
"2025-09-07T23:27:50.539000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.17","0","0.19","0","-0.18","-0.15","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","0.19","0"
"2025-09-07T23:27:50.559000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.17","0.11","0.21","0","-0.17","-0.15","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.11","0.21","0"
"2025-09-07T23:27:50.566000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.17","-0.03","0.17","0","-0.12","-0.14","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.03","0.17","0"
"2025-09-07T23:27:50.586000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.17","-0.1","0.17","0","-0.12","-0.09","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.1","0.17","0"
"2025-09-07T23:27:50.608000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.17","0.03","0.25","0","-0.11","-0.08","0.06","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.03","0.25","0"
"2025-09-07T23:27:50.631000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.17","-0.21","0.08","0","-0.18","-0.08","0.06","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.21","0.08","0"
"2025-09-07T23:27:50.653000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.17","-0.13","0.19","0","-0.23","-0.15","0.08","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.13","0.19","0"
"2025-09-07T23:27:50.674000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.03","0.17","-0.04","0.11","0","-0.21","-0.15","-0.02","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.04","0.11","0"
"2025-09-07T23:27:50.705000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.03","0.17","-0.06","0.17","0","-0.23","-0.12","0.06","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.06","0.17","0"
"2025-09-07T23:27:50.717000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.17","0.15","0.19","0","-0.2","-0.11","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.15","0.19","0"
"2025-09-07T23:27:50.738000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.16","0.06","0.08","0","-0.15","-0.11","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.06","0.08","0"
"2025-09-07T23:27:50.758000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.16","0.15","0.22","0","-0.14","-0.11","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.15","0.22","0"
"2025-09-07T23:27:50.787000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0.01","0.16","0.11","0.12","0","-0.14","-0.06","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.11","0.12","0"
"2025-09-07T23:27:50.807000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0.01","0.16","0","0.3","0","-0.14","-0.09","0.06","-0.01","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","0.3","0"
"2025-09-07T23:27:50.830000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0.01","0.16","0.07","0.1","0","-0.23","-0.12","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.07","0.1","0"
"2025-09-07T23:27:50.851000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0.01","0.16","-0.17","0.15","0","-0.18","-0.14","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.17","0.15","0"
"2025-09-07T23:27:50.877000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.16","-0.11","0.14","0","-0.26","-0.14","0.02","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.11","0.14","0"
"2025-09-07T23:27:50.892000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.16","-0.07","0.12","0","-0.24","-0.12","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.07","0.12","0"
"2025-09-07T23:27:50.908000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.16","-0.04","0.06","0","-0.24","-0.11","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.04","0.06","0"
"2025-09-07T23:27:50.933000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.16","0.06","0.22","0","-0.11","-0.14","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.06","0.22","0"
"2025-09-07T23:27:50.960000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.15","-0.06","0.1","0","-0.17","-0.12","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.06","0.1","0"
"2025-09-07T23:27:50.970000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.16","0.1","0.15","0","-0.09","-0.11","0.09","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.1","0.15","0"
"2025-09-07T23:27:50.994000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.15","0.03","0.14","0","-0.17","-0.12","0","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.03","0.14","0"
"2025-09-07T23:27:51.017000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.15","-0.08","0.08","0","-0.17","-0.09","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.08","0.08","0"
"2025-09-07T23:27:51.039000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.15","0.11","0.18","0","-0.2","-0.08","0.09","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.11","0.18","0"
"2025-09-07T23:27:51.058000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.15","-0.04","0.12","0","-0.21","-0.17","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.04","0.12","0"
"2025-09-07T23:27:51.086000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.15","-0.11","0.14","0","-0.23","-0.15","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.11","0.14","0"
"2025-09-07T23:27:51.112000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.14","-0.07","0.03","0","-0.26","-0.15","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.07","0.03","0"
"2025-09-07T23:27:51.133000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.03","0.14","-0.21","0.17","0","-0.17","-0.09","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.21","0.17","0"
"2025-09-07T23:27:51.146000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.04","0.14","-0.17","0.08","0","-0.21","-0.12","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.17","0.08","0"
"2025-09-07T23:27:51.165000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.04","0.14","0","0.17","0","-0.2","-0.15","0.08","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","0.17","0"
"2025-09-07T23:27:51.209000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.03","0.13","0","0.06","0","-0.11","-0.11","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","0.06","0"
"2025-09-07T23:27:51.214000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.13","0.18","0.14","0","-0.15","-0.09","0.08","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.18","0.14","0"
"2025-09-07T23:27:51.237000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.13","0.15","0.18","0","-0.17","0","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.15","0.18","0"
"2025-09-07T23:27:51.259000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.14","0.1","0.17","0","-0.15","-0.06","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.1","0.17","0"
"2025-09-07T23:27:51.282000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.13","0.1","0.18","0","-0.15","0","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.1","0.18","0"
"2025-09-07T23:27:51.296000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.14","-0.12","0.17","0","-0.18","-0.05","0.02","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.12","0.17","0"
"2025-09-07T23:27:51.324000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.14","-0.17","0.25","0","-0.12","-0.09","0.08","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.17","0.25","0"
"2025-09-07T23:27:51.358000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.14","-0.06","0.11","0","-0.17","-0.11","-0.02","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.06","0.11","0"
"2025-09-07T23:27:51.370000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.03","0.14","-0.25","0.08","0","-0.14","-0.14","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.25","0.08","0"
"2025-09-07T23:27:51.388000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.04","0.14","-0.04","0.24","0","-0.17","-0.18","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.04","0.24","0"
"2025-09-07T23:27:51.420000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.04","0.14","-0.15","0.15","0","-0.17","-0.18","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.15","0.15","0"
"2025-09-07T23:27:51.431000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.04","0.14","0.03","0.21","0","-0.14","-0.14","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.03","0.21","0"
"2025-09-07T23:27:51.453000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.14","0.24","0.14","0","-0.17","-0.09","0.06","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.24","0.14","0"
"2025-09-07T23:27:51.478000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.14","0.01","0.08","0","-0.2","-0.06","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.01","0.08","0"
"2025-09-07T23:27:51.496000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.14","0.18","0.14","0","-0.15","-0.09","0.06","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.18","0.14","0"
"2025-09-07T23:27:51.525000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.14","0","0.19","0","-0.18","-0.08","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0","0.19","0"
"2025-09-07T23:27:51.543000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.15","-0.21","0.17","0","-0.2","-0.11","0.06","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.21","0.17","0"
"2025-09-07T23:27:51.569000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.15","0.1","0.25","0","-0.17","-0.06","0.06","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.1","0.25","0"
"2025-09-07T23:27:51.583000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.15","-0.25","0.07","0","-0.23","-0.11","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.25","0.07","0"
"2025-09-07T23:27:51.603000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.16","-0.08","0.3","0","-0.15","-0.17","0.05","-0.01","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.08","0.3","0"
"2025-09-07T23:27:51.629000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.16","0.11","0.15","0","-0.21","-0.14","0","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.11","0.15","0"
"2025-09-07T23:27:51.654000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.16","-0.04","0.11","0","-0.15","-0.18","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.04","0.11","0"
"2025-09-07T23:27:51.676000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.15","0.18","0.18","0","-0.18","-0.09","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.18","0.18","0"
"2025-09-07T23:27:51.695000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.15","0.11","0.03","0","-0.2","-0.12","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.11","0.03","0"
"2025-09-07T23:27:51.714000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.15","0.01","0.19","0","-0.18","-0.11","0.06","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.01","0.19","0"
"2025-09-07T23:27:51.741000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.15","0.04","0.14","0","-0.17","-0.09","0.02","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.04","0.14","0"
"2025-09-07T23:27:51.765000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.15","-0.11","0.15","0","-0.18","-0.12","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.11","0.15","0"
"2025-09-07T23:27:51.777000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.15","0.04","0.03","0","-0.17","-0.06","0.08","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.04","0.03","0"
"2025-09-07T23:27:51.798000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.15","-0.18","0.17","0","-0.11","-0.05","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.18","0.17","0"
"2025-09-07T23:27:51.836000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.15","-0.08","0.19","0","-0.21","-0.14","0.06","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.08","0.19","0"
"2025-09-07T23:27:51.838000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.15","-0.07","0.24","0","-0.17","-0.17","0.06","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.07","0.24","0"
"2025-09-07T23:27:51.860000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.15","-0.14","0.07","0","-0.2","-0.18","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.14","0.07","0"
"2025-09-07T23:27:51.882000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.15","0.08","0.21","0","-0.18","-0.15","0.08","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.08","0.21","0"
"2025-09-07T23:27:51.902000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.15","0.01","0.15","0","-0.21","-0.12","0.06","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.01","0.15","0"
"2025-09-07T23:27:51.931000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.16","0.12","0.26","0","-0.14","-0.09","0.06","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.12","0.26","0"
"2025-09-07T23:27:51.947000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.16","0.01","0.14","0","-0.17","-0.11","0.02","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.01","0.14","0"
"2025-09-07T23:27:51.967000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.17","-0.12","0.24","0","-0.18","-0.14","0.09","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.12","0.24","0"
"2025-09-07T23:27:51.986000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.17","0.01","0.21","0","-0.18","-0.14","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.01","0.21","0"
"2025-09-07T23:27:52.021000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.17","-0.11","0.19","0","-0.12","-0.12","0.08","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.11","0.19","0"
"2025-09-07T23:27:52.033000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.17","-0.06","0.15","0","-0.15","-0.09","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.06","0.15","0"
"2025-09-07T23:27:52.054000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.17","-0.03","0.11","0","-0.14","-0.14","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.03","0.11","0"
"2025-09-07T23:27:52.074000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.18","-0.07","0.33","0","-0.12","-0.09","0.06","-0.01","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.07","0.33","0"
"2025-09-07T23:27:52.098000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.18","0.03","0.13","0","-0.17","-0.14","0.06","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.03","0.13","0"
"2025-09-07T23:27:52.128000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.18","0.03","0.25","0","-0.17","-0.15","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.03","0.25","0"
"2025-09-07T23:27:52.140000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.18","0.06","0.12","0","-0.23","-0.14","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.06","0.12","0"
"2025-09-07T23:27:52.163000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.18","0.19","0.22","0","-0.17","-0.12","0.06","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.19","0.22","0"
"2025-09-07T23:27:52.181000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0.01","0.18","0.01","0.11","0","-0.17","-0.09","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.01","0.11","0"
"2025-09-07T23:27:52.204000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0.01","0.18","-0.1","0.14","0","-0.14","-0.12","0.08","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.1","0.14","0"
"2025-09-07T23:27:52.227000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.18","-0.08","0.21","0","-0.2","-0.14","0.02","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.08","0.21","0"
"2025-09-07T23:27:52.247000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.18","-0.1","0.22","0","-0.17","-0.11","0.02","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.1","0.22","0"
"2025-09-07T23:27:52.264000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.18","0.01","0.19","0","-0.17","-0.09","0.02","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.01","0.19","0"
"2025-09-07T23:27:52.282000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.17","-0.17","0.08","0","-0.15","-0.11","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.17","0.08","0"
"2025-09-07T23:27:52.301000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.17","0.01","0.15","0","-0.21","-0.15","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.01","0.15","0"
"2025-09-07T23:27:52.321000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.17","-0.1","0.14","0","-0.2","-0.17","0.06","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.1","0.14","0"
"2025-09-07T23:27:52.347000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.17","0.03","0.11","0","-0.17","-0.12","0.02","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.03","0.11","0"
"2025-09-07T23:27:52.367000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.16","0.1","0.12","0","-0.18","-0.11","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.1","0.12","0"
"2025-09-07T23:27:52.392000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.16","-0.04","0.11","0","-0.14","-0.08","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.04","0.11","0"
"2025-09-07T23:27:52.412000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.16","0.06","0.17","0","-0.21","-0.11","0.08","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.06","0.17","0"
"2025-09-07T23:27:52.446000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.16","0.03","0.29","0","-0.18","-0.12","0.05","-0.01","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.03","0.29","0"
"2025-09-07T23:27:52.458000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.17","-0.19","0.12","0","-0.18","-0.09","0.06","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.19","0.12","0"
"2025-09-07T23:27:52.479000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.17","0.03","0.21","0","-0.15","-0.03","0.08","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.03","0.21","0"
"2025-09-07T23:27:52.502000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.16","-0.07","-0.01","0","-0.15","-0.11","0.05","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.07","-0.01","0"
"2025-09-07T23:27:52.526000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.16","-0.07","0.19","0","-0.18","-0.14","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.07","0.19","0"
"2025-09-07T23:27:52.549000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.15","0.1","0.11","0","-0.17","-0.05","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.1","0.11","0"
"2025-09-07T23:27:52.574000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.15","-0.04","0.03","0","-0.18","-0.05","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.04","0.03","0"
"2025-09-07T23:27:52.594000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.15","0.11","0.11","0","-0.23","-0.08","0.02","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.11","0.11","0"
"2025-09-07T23:27:52.615000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.02","0.15","0.01","0.18","0","-0.15","-0.08","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.01","0.18","0"
"2025-09-07T23:27:52.636000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.16","0.04","0.25","0","-0.18","-0.03","0.06","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.04","0.25","0"
"2025-09-07T23:27:52.654000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.16","0.15","0.14","0","-0.14","-0.06","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.15","0.14","0"
"2025-09-07T23:27:52.682000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","0","0.16","-0.19","0.1","0","-0.17","-0.09","0.03","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.19","0.1","0"
"2025-09-07T23:27:52.694000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.15","0.04","0.17","0","-0.18","-0.12","0.06","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"0.04","0.17","0"
"2025-09-07T23:27:52.722000Z","77f5d946-13db-4fa3-b6a5-4bcc5c255130","-0.01","0.16","-0.08","0.21","0","-0.15","-0.12","0.02","0","0","1.01","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",,"-0.08","0.21","0"
